432	теат...	теат...	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#148.579#148.826
433	на	на	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#148.826#149.073
434	сцене	сцена	NOUN	NN	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#149.073#149.32
435	можно	можно	VERB	PRED	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#149.32#149.567
436	всё	всё	PRON	DT	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#149.567#149.82
437	лишь	лишь	PART	UH	_	_	_	_	@omo1947f-words#@omo1947f#150.61#150.9
438	бы	бы	AUX	RP	_	_	_	_	@omo1947f-words#@omo1947f#150.9#151.19
439	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#151.19#151.48
440	было	быть	AUX	VBC	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin	_	_	_	@omo1947f-words#@omo1947f#151.48#151.77
441	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#151.77#152.06
442	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#152.06#152.35
443	пошло	пойти	VERB	VBC	Aspect=Imp|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#152.35#152.64
444	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#152.64#152.93
445	во	во	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#152.93#153.22
446	имя	имя	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#153.22#153.51
447	чего	что	PRON	WP	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#153.51#153.8
448	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#153.8#154.09
449	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#154.09#154.38
450	во	во	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#154.38#154.67
451	имя	имя	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#154.67#154.96
452	чего	что	PRON	WP	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#154.96#155.25
453	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#155.25#155.54
454	понимаете	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#155.54#155.83
455	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#155.83#156.12
456	вот	вот	PART	UH	_	_	_	_	@omo1947f-words#@omo1947f#156.12#156.41
457	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#156.41#156.7
458	всё	всё	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#156.7#156.99
459	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#156.99#157.28
460	а	а	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#157.28#157.57
461	когда	когда	ADV	WRB	_	_	_	_	@omo1947f-words#@omo1947f#157.57#157.86
462	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#157.86#158.15
463	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#158.15#158.44
464	пошло	пойти	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#158.44#158.73
465	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#158.73#159.02
466	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#159.02#159.31
467	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#159.31#159.6
468	понятно	понятть	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#159.6#159.89
469	во	во	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#159.89#160.18
470	имя	имя	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#160.18#160.47
471	чего	что	PRON	WP	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#160.47#160.76
472	показать	показать	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#160.76#161.05
473	там	там	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#161.05#161.34
474	ножку	ножка	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#161.34#161.63
475	или	или	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#161.63#161.92
476	что-то	что-то	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#161.92#162.21
477	ещё	еще	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#162.21#162.5
478	там	там	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#162.5#162.79
479	какую-то	какую-то	DET	DT	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#162.79#163.08
480	часть	часть	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#163.08#163.37
481	тела	тело	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#163.37#163.66
482	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#163.66#163.95
483	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#163.95#164.24
484	всё	весь	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#164.24#164.53
485	кошмар	кошмар	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#166.0#166.5
486	а	а	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#174.7#175.007
487	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#175.007#175.314
488	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#175.314#175.621
489	скажу	скажа	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#175.621#175.928
490	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#175.928#176.235
491	у	у	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#176.235#176.542
492	меня	я	PRON	PRP	Case=Gen|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#176.542#176.849
493	жёсткий	жёсткий	ADJ	JJL	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#176.849#177.156
494	характер	характер	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#177.156#177.463
495	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#177.463#177.77
496	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#177.77#178.077
497	человек	человек	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#178.077#178.384
498	очень	очень	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#178.384#178.691
499	мягкий	мягкий	ADJ	JJL	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#178.691#179.0
500	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#179.99#180.49
501	жёсткость	жёсткодать	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#181.4#182.0
502	характера	характер	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#182.0#182.6
503	ну	на	PROPN	NNP	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#182.96#183.21
504	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#183.21#183.46
505	знаю	знать	NOUN	NN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#183.46#183.71
506	да	да	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#183.71#183.96
507	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#183.96#184.21
508	у	у	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#184.21#184.46
509	меня	я	PRON	PRP	Case=Gen|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#184.46#184.71
510	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#184.71#184.96
511	жёсткий	жёсткий	ADJ	JJL	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#184.96#185.21
512	характер	характер	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#185.21#185.46
513	понимаете	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#185.46#185.71
514	это	это	PRON	DT	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#185.71#185.96
515	всё	весь	DET	PRP$	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#185.96#186.21
516	просто	просто	PART	UH	_	_	_	_	@omo1947f-words#@omo1947f#186.21#186.47
517	ну	на	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#188.6#188.889
518	если	если	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#188.889#189.178
519	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#189.178#189.467
520	верю	верить	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#189.467#189.756
521	то	то	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#189.756#190.045
522	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#190.045#190.334
523	иду	иду	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#190.334#190.623
524	безоглядно	безоглядно	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#190.623#190.912
525	понимаете	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#190.912#191.201
526	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#191.201#191.49
527	даже	даже	PART	UH	_	_	_	_	@omo1947f-words#@omo1947f#191.49#191.779
528	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#191.779#192.068
529	э	э	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#192.068#192.357
530	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#192.357#192.646
531	даже	даже	PART	UH	_	_	_	_	@omo1947f-words#@omo1947f#192.646#192.935
532	на	на	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#192.935#193.224
533	провал	провать	VERB	VBC	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#193.224#193.513
534	иду	ид	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#193.513#193.802
535	безоглядно	безоглядно	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#193.802#194.091
536	потому	потому	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#194.091#194.38
537	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#194.38#194.669
538	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#194.669#194.958
539	могу	мог	NOUN	NN	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#194.958#195.247
540	там	там	NOUN	NN	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#195.247#195.536
541	в...	в…	PUNCT	--	_	_	_	_	@omo1947f-words#@omo1947f#195.536#195.825
542	за	за	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#195.825#196.114
543	две	два	NUM	CD	Animacy=Inan|Case=Acc|Gender=Fem|NumType=Card	_	_	_	@omo1947f-words#@omo1947f#196.114#196.403
544	недели	неделя	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#196.403#196.692
545	до	до	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#196.692#196.981
546	выпуска	выпуск	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#196.981#197.27
547	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#197.27#197.559
548	уже	уже	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#197.559#197.848
549	понимаю	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#197.848#198.137
550	у	у	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#198.137#198.426
551	меня	я	PRON	PRP	Case=Gen|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#198.426#198.715
552	была	быть	AUX	VBC	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin	_	_	_	@omo1947f-words#@omo1947f#198.715#199.004
553	такая	такой	DET	DT	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#199.004#199.293
554	ситуация	ситуация	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#199.293#199.582
555	понимала	понимать	VERB	VBC	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#199.582#199.871
556	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#199.871#200.16
557	будет	быть	AUX	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin	_	_	_	@omo1947f-words#@omo1947f#200.16#200.449
558	будет	быть	AUX	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Fut|VerbForm=Fin	_	_	_	@omo1947f-words#@omo1947f#200.449#200.738
559	дикий	дикий	ADJ	JJL	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#200.738#201.027
560	провал	провать	VERB	VBC	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#201.027#201.316
561	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#201.316#201.605
562	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#201.605#201.894
563	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#201.894#202.183
564	потом	потом	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#202.183#202.472
565	естественно	естественно	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#202.472#202.761
566	закрыли	закрыть	VERB	VBC	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#202.761#203.05
567	спектакль	спектакль	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#203.05#203.339
568	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#203.339#203.628
569	всё	всё	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#203.628#203.917
570	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#203.917#204.206
571	но	но	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#204.206#204.495
572	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#204.495#204.784
573	шла	идти	VERB	VBC	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#204.784#205.073
574	потому	потому	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#205.073#205.362
575	что	что	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#205.362#205.651
576	к...	к...	PUNCT	--	_	_	_	_	@omo1947f-words#@omo1947f#205.651#205.94
577	ну	на	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#205.94#206.229
578	а	а	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#206.229#206.518
579	как	как	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#206.518#206.807
580	как	как	ADV	WRB	_	_	_	_	@omo1947f-words#@omo1947f#206.807#207.096
581	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#207.096#207.385
582	вот	вот	PART	UH	_	_	_	_	@omo1947f-words#@omo1947f#207.385#207.674
583	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#207.674#207.963
584	взявшись	взяться	VERB	VBG	Aspect=Perf|Tense=Past|VerbForm=Conv|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#207.963#208.252
585	за	за	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#208.252#208.541
586	руки	рука	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#208.541#208.83
587	уже	уже	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#208.83#209.119
588	всё	всё	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#209.119#209.408
589	прыгаем	прыгать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#209.408#209.697
590	в	в	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#209.697#209.986
591	пропасть	пропасть	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#209.986#210.3
592	нельзя	нельзь	NOUN	NN	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#210.688#210.998
593	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#210.998#211.308
594	нельзя	нельзь	VERB	VBG	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#211.308#211.618
595	после	после	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#211.618#211.928
596	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#211.928#212.238
597	там	там	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#212.238#212.548
598	вернее	верный	ADJ	JJR	Degree=Cmp	_	_	_	@omo1947f-words#@omo1947f#212.548#212.858
599	д...	д...	PUNCT	.	_	_	_	_	@omo1947f-words#@omo1947f#212.858#213.168
600	там	там	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#213.168#213.478
601	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#213.478#213.788
602	две	два	NUM	CD	Animacy=Inan|Case=Acc|Gender=Fem|NumType=Card	_	_	_	@omo1947f-words#@omo1947f#213.788#214.098
603	недели	неделя	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#214.098#214.408
604	осталось	остаться	VERB	VBC	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@omo1947f-words#@omo1947f#214.408#214.718
605	до	до	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#214.718#215.028
606	премьеры	премьера	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#215.028#215.338
607	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#215.338#215.648
608	говорить	говорить	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#215.648#215.958
609	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#215.958#216.268
610	не	не	PART	NEG	Polarity=Neg	_	_	_	@omo1947f-words#@omo1947f#216.268#216.578
611	буду	буду	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#216.578#216.888
612	это	это	PRON	DT	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#216.888#217.198
613	играть	играть	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#217.198#217.508
614	это	это	PRON	DT	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#217.508#217.818
615	провал	провать	VERB	VBC	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#217.818#218.128
616	это	это	DET	DT	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#218.128#218.438
617	нельзя	нельзить	NOUN	NN	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#218.438#218.748
618	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#218.748#219.058
619	ну	на	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#219.058#219.368
620	на	на	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#219.368#219.678
621	мой	мой	DET	PRP$	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#219.678#219.988
622	взгляд	взгляд	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#219.988#220.298
623	это	это	PRON	DT	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#220.298#220.608
624	опять	опять	VERB	VB	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#220.608#220.918
625	мои	мой	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#220.918#221.228
626	какие-то	какие-то	DET	DT	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#221.228#221.544
627	ну	но	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#223.188#223.616
628	какие-то	какие-то	DET	DT	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#223.616#224.044
629	принципы	принцип	NOUN	NN	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@omo1947f-words#@omo1947f#224.044#224.472
630	#смеётся#	#смеётся#	PROPN	NNP	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#224.472#224.9
631	хотя	хотя	SCONJ	IN	_	_	_	_	@omo1947f-words#@omo1947f#225.077#225.554
632	пускаться	пускаться	VERB	VB	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@omo1947f-words#@omo1947f#225.554#226.031
633	я	я	PRON	PRP	Case=Nom|Number=Sing|Person=1	_	_	_	@omo1947f-words#@omo1947f#226.031#226.508
634	могу	мог	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#226.508#226.985
635	в	в	ADP	IN	_	_	_	_	@omo1947f-words#@omo1947f#226.985#227.462
636	любую	любой	DET	DT	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#227.462#227.939
637	авантюру	авантюр	NOUN	NN	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#227.939#228.416
638	понимаете	понимать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#228.416#228.9
639	и	и	CCONJ	CC	_	_	_	_	@omo1947f-words#@omo1947f#230.0#230.379
640	сейчас	сейчас	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#230.379#230.758
641	вот	вот	PART	UH	_	_	_	_	@omo1947f-words#@omo1947f#230.758#231.137
642	э	э	PROPN	NNP	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#231.137#231.516
643	м...	м...	PUNCT	--	_	_	_	_	@omo1947f-words#@omo1947f#231.516#231.895
644	мой	мой	DET	PRP$	Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#231.895#232.274
645	сын	сын	NOUN	NN	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@omo1947f-words#@omo1947f#232.274#232.653
646	репетирует	репетировать	VERB	VBC	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@omo1947f-words#@omo1947f#232.653#233.032
647	/	/	SYM	SYM	_	_	_	_	@omo1947f-words#@omo1947f#233.032#233.411
648	очень	очень	ADV	RB	Degree=Pos	_	_	_	@omo1947f-words#@omo1947f#233.411#233.79
649	с...	с...	PUNCT	.	_	_	_	_	@omo1947f-words#@omo1947f#233.79#234.169
